job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,job_demand_period,skill_AWS,skill_Azure,skill_Computer Vision,skill_Data Visualization,skill_Deep Learning,skill_Docker,skill_GCP,skill_Git,skill_Hadoop,skill_Java,skill_Kubernetes,skill_Linux,skill_MLOps,skill_Mathematics,skill_NLP,skill_PyTorch,skill_Python,skill_R,skill_SQL,skill_Scala,skill_Spark,skill_Statistics,skill_Tableau,skill_TensorFlow,high_paying
AI Manager,138466.0,Executive,Part-time,Israel,Large,Israel,100,Associate,16,Government,2024-01-25,2024-04-04,1690,0.9000000000000001,Smart Analytics,70,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Data Analyst,98903.16,Mid-level,Contract,Netherlands,Medium,Netherlands,100,Bachelor,3,Transportation,2024-01-27,2024-02-28,859,0.30000000000000004,Algorithmic Solutions,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
AI Engineer,92875.0,Mid-level,Full-time,Sweden,Small,Sweden,0,Doctorate,3,Real Estate,2024-07-21,2024-09-27,701,0.06000000000000005,Digital Transformation LLC,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Data Engineer,270874.49,Executive,Full-time,United Kingdom,Small,United Kingdom,100,Master,13,Healthcare,2025-03-03,2025-04-03,1102,0.26,Cloud AI Solutions,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
AI Engineer,62171.0,Mid-level,Full-time,Japan,Small,Japan,0,Bachelor,2,Consulting,2024-09-15,2024-11-07,2162,0.6200000000000001,AI Innovations,53,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
AI Scientist,152658.0,Executive,Freelance,South Korea,Large,United Kingdom,50,Associate,16,Automotive,2024-01-28,2024-03-17,548,0.8,TechCorp Inc,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
AI Engineer,95085.0,Mid-level,Full-time,Norway,Medium,Norway,100,Associate,2,Retail,2024-03-20,2024-04-20,2298,0.30000000000000004,Predictive Systems,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
AI Engineer,93690.0,Mid-level,Freelance,France,Small,France,100,Doctorate,2,Government,2024-12-13,2025-02-24,1397,0.41999999999999993,AI Innovations,73,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
AI Specialist,64261.0,Mid-level,Part-time,Israel,Medium,Israel,0,Master,2,Transportation,2024-09-04,2024-10-10,2385,0.7600000000000002,TechCorp Inc,36,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AI Scientist,205357.0,Executive,Part-time,United States,Small,United States,100,Bachelor,18,Education,2024-03-08,2024-05-13,1646,0.32000000000000006,Predictive Systems,66,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AI Specialist,178930.08000000002,Executive,Contract,France,Small,France,50,Associate,18,Government,2024-05-13,2024-06-25,926,0.56,Neural Networks Co,43,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
AI Engineer,123830.64000000001,Senior,Contract,France,Medium,France,100,Bachelor,9,Telecommunications,2024-03-18,2024-04-20,1560,0.6399999999999999,Algorithmic Solutions,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
Data Scientist,154600.92,Senior,Freelance,France,Large,France,50,Master,6,Real Estate,2024-03-13,2024-05-10,1169,0.8200000000000001,Digital Transformation LLC,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
AI Scientist,125578.08,Senior,Freelance,Germany,Small,Germany,50,Bachelor,7,Technology,2024-08-14,2024-09-06,608,0.5800000000000001,Future Systems,23,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
AI Engineer,61055.0,Entry-level,Freelance,United States,Medium,Ireland,100,Bachelor,0,Retail,2024-06-04,2024-07-16,1891,0.3800000000000001,Autonomous Tech,42,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
AI Engineer,50303.0,Entry-level,Full-time,Austria,Large,Austria,100,Master,0,Gaming,2024-08-11,2024-10-02,2015,0.40000000000000013,DataVision Ltd,52,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Data Analyst,65570.0,Senior,Freelance,Ireland,Small,Ireland,50,Associate,7,Retail,2024-10-22,2024-11-06,635,0.9800000000000002,Smart Analytics,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
AI Engineer,231078.0,Executive,Freelance,Singapore,Medium,Singapore,50,Bachelor,17,Consulting,2024-04-15,2024-06-03,784,0.52,Neural Networks Co,49,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
AI Manager,106633.0,Senior,Full-time,Australia,Medium,South Korea,100,Bachelor,9,Automotive,2024-05-18,2024-06-25,1243,0.10000000000000009,Algorithmic Solutions,38,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
AI Specialist,121180.0,Senior,Freelance,Austria,Large,Austria,0,Master,9,Media,2025-01-06,2025-02-01,611,0.40000000000000013,Quantum Computing Inc,26,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior Data Scientist,64531.0,Entry-level,Part-time,China,Large,Netherlands,50,Doctorate,0,Retail,2025-03-26,2025-04-13,1645,0.40000000000000013,Smart Analytics,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
AI Engineer,125654.0,Mid-level,Contract,Singapore,Large,Singapore,50,Doctorate,4,Automotive,2024-06-20,2024-08-25,1212,0.3600000000000001,DataVision Ltd,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
AI Scientist,182275.0,Executive,Full-time,Austria,Large,Austria,0,Doctorate,14,Technology,2025-04-19,2025-05-14,2427,0.8,DeepTech Ventures,25,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AI Scientist,117708.0,Mid-level,Freelance,Denmark,Large,Denmark,0,Doctorate,4,Transportation,2024-02-24,2024-03-17,1912,0.8600000000000003,Neural Networks Co,22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
Data Engineer,143246.0,Executive,Full-time,South Korea,Small,South Korea,0,Master,11,Healthcare,2024-12-25,2025-01-24,1426,0.6800000000000002,Future Systems,30,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
AI Manager,203198.0,Senior,Full-time,Denmark,Large,Denmark,50,Master,5,Consulting,2024-12-04,2025-01-11,1596,0.52,DeepTech Ventures,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
AI Scientist,69487.0,Entry-level,Contract,Switzerland,Small,Switzerland,0,Master,0,Transportation,2024-11-04,2024-12-02,1825,0.54,Machine Intelligence Group,28,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
AI Manager,95673.0,Executive,Freelance,Ireland,Small,Ireland,0,Associate,17,Technology,2024-08-24,2024-09-15,1467,0.6200000000000001,Neural Networks Co,22,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
AI Engineer,59405.0,Entry-level,Freelance,Austria,Large,Austria,100,Bachelor,1,Consulting,2025-03-18,2025-04-12,984,0.20000000000000018,Smart Analytics,25,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
AI Specialist,142296.48,Senior,Part-time,Netherlands,Medium,Finland,0,Doctorate,5,Technology,2024-08-03,2024-10-15,2308,0.5800000000000001,AI Innovations,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
AI Engineer,42835.0,Entry-level,Part-time,South Korea,Large,France,0,Bachelor,0,Media,2025-03-02,2025-03-30,539,0.8,Machine Intelligence Group,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
AI Engineer,61893.0,Entry-level,Full-time,Canada,Medium,Canada,50,Associate,1,Consulting,2024-03-28,2024-05-01,1419,0.040000000000000036,Predictive Systems,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AI Engineer,153134.28,Executive,Contract,France,Medium,France,0,Doctorate,13,Media,2025-02-03,2025-02-23,2136,0.15999999999999992,Algorithmic Solutions,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
AI Manager,328468.99,Executive,Part-time,United Kingdom,Medium,United Kingdom,50,Master,11,Education,2025-01-16,2025-02-15,813,0.8200000000000001,Cognitive Computing,30,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
AI Engineer,49485.0,Mid-level,Full-time,Finland,Small,Finland,0,Associate,2,Technology,2024-08-09,2024-09-16,909,0.56,Cloud AI Solutions,38,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI Engineer,172916.0,Senior,Part-time,Norway,Small,India,100,Bachelor,8,Manufacturing,2024-12-29,2025-01-15,1630,0.52,Smart Analytics,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
AI Engineer,324557.0,Executive,Full-time,Denmark,Large,Denmark,100,Doctorate,11,Telecommunications,2024-11-06,2024-11-24,1209,0.45999999999999996,Machine Intelligence Group,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
AI Specialist,79805.52,Mid-level,Contract,France,Medium,France,50,Bachelor,4,Consulting,2024-08-08,2024-09-12,1070,0.040000000000000036,Digital Transformation LLC,35,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Senior Data Scientist,122598.0,Senior,Full-time,Sweden,Small,India,50,Associate,9,Media,2025-01-05,2025-02-13,1181,0.040000000000000036,Digital Transformation LLC,39,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Scientist,94478.0,Mid-level,Freelance,Denmark,Small,Denmark,100,Doctorate,4,Retail,2024-05-24,2024-06-25,506,0.6800000000000002,Algorithmic Solutions,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
AI Engineer,53088.0,Entry-level,Part-time,Austria,Medium,Austria,50,Doctorate,1,Finance,2025-04-12,2025-06-13,2090,0.8,Machine Intelligence Group,62,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AI Scientist,116012.0,Mid-level,Full-time,Denmark,Medium,Australia,0,Master,3,Automotive,2024-09-23,2024-10-30,657,0.5800000000000001,Predictive Systems,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
AI Engineer,35593.0,Entry-level,Contract,China,Small,China,0,Bachelor,0,Media,2024-03-09,2024-04-07,1812,0.26,AI Innovations,29,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AI Manager,149053.0,Executive,Full-time,Austria,Small,Austria,0,Master,17,Media,2024-11-17,2024-12-26,652,0.10000000000000009,Smart Analytics,39,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Senior Data Scientist,88230.0,Mid-level,Full-time,Austria,Large,Austria,0,Associate,4,Education,2024-05-22,2024-07-27,1984,0.52,DeepTech Ventures,66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AI Scientist,224919.0,Executive,Freelance,Australia,Medium,Switzerland,100,Associate,19,Education,2024-12-02,2025-01-24,911,0.14000000000000012,TechCorp Inc,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AI Scientist,238074.12000000002,Executive,Part-time,Netherlands,Small,Netherlands,100,Associate,12,Manufacturing,2024-03-30,2024-04-15,1795,0.9800000000000002,TechCorp Inc,16,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
AI Engineer,48861.0,Entry-level,Part-time,Finland,Small,Finland,100,Bachelor,0,Healthcare,2024-07-04,2024-08-11,1031,0.6200000000000001,DeepTech Ventures,38,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AI Specialist,115841.0,Senior,Freelance,United States,Small,United States,0,Doctorate,7,Healthcare,2024-10-25,2024-12-11,1446,0.44000000000000017,Quantum Computing Inc,47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AI Engineer,57266.0,Mid-level,Freelance,Ireland,Medium,Ireland,0,Bachelor,3,Media,2024-08-11,2024-08-26,1075,0.45999999999999996,Neural Networks Co,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
AI Engineer,66384.0,Mid-level,Contract,Australia,Small,Israel,0,Associate,2,Government,2024-04-21,2024-05-24,1421,0.8200000000000001,Autonomous Tech,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Data Analyst,184637.0,Executive,Part-time,Sweden,Small,Sweden,100,Bachelor,11,Government,2024-05-23,2024-07-09,2292,0.10000000000000009,Machine Intelligence Group,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
AI Scientist,99840.6,Mid-level,Contract,Netherlands,Medium,Finland,50,Bachelor,4,Technology,2024-10-22,2024-12-24,826,0.8399999999999999,DataVision Ltd,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
AI Scientist,57388.0,Entry-level,Freelance,Canada,Large,Canada,0,Associate,1,Consulting,2024-01-12,2024-02-12,1684,0.6600000000000001,Smart Analytics,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AI Manager,53374.0,Mid-level,Part-time,China,Medium,China,0,Doctorate,2,Government,2024-06-22,2024-07-31,2224,0.9000000000000001,Algorithmic Solutions,39,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AI Scientist,95716.0,Senior,Contract,Finland,Small,Finland,50,Doctorate,6,Media,2024-03-19,2024-04-05,1811,0.4800000000000002,Digital Transformation LLC,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
AI Engineer,157091.0,Mid-level,Freelance,Norway,Large,Norway,0,Doctorate,2,Transportation,2025-03-04,2025-03-24,1002,0.54,DataVision Ltd,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
AI Engineer,204144.0,Senior,Freelance,Norway,Large,Norway,100,Doctorate,8,Telecommunications,2024-12-12,2025-01-03,1663,0.9000000000000001,Autonomous Tech,22,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
AI Engineer,205539.12000000002,Executive,Contract,Netherlands,Medium,Netherlands,100,Doctorate,12,Government,2024-05-23,2024-07-22,521,0.9800000000000002,Digital Transformation LLC,60,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Senior Data Scientist,198403.0,Executive,Freelance,Denmark,Medium,Israel,50,Associate,15,Media,2024-03-14,2024-04-21,944,0.8200000000000001,Digital Transformation LLC,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
AI Scientist,153040.0,Senior,Contract,Canada,Large,Canada,50,Bachelor,7,Manufacturing,2024-06-25,2024-08-23,1112,0.6399999999999999,Autonomous Tech,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
AI Engineer,51898.0,Mid-level,Freelance,Israel,Small,Israel,0,Associate,2,Consulting,2024-10-05,2024-11-26,721,0.7800000000000002,Machine Intelligence Group,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
AI Specialist,124406.28000000001,Senior,Freelance,Germany,Small,Netherlands,0,Associate,7,Education,2024-07-10,2024-09-04,2362,0.14000000000000012,Advanced Robotics,56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
AI Engineer,170139.0,Senior,Part-time,United States,Large,Denmark,50,Bachelor,5,Technology,2025-01-30,2025-03-27,578,0.9199999999999999,Future Systems,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
AI Engineer,63860.0,Entry-level,Contract,Canada,Large,Canada,100,Master,0,Gaming,2024-08-02,2024-09-28,2424,0.9000000000000001,Autonomous Tech,57,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
AI Engineer,125152.0,Mid-level,Contract,Norway,Medium,Norway,100,Doctorate,3,Retail,2024-08-11,2024-08-31,2348,0.32000000000000006,Smart Analytics,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
AI Engineer,61572.0,Entry-level,Contract,South Korea,Large,South Korea,50,Bachelor,0,Healthcare,2024-07-19,2024-09-08,2485,0.41999999999999993,DataVision Ltd,51,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AI Manager,109138.32,Mid-level,Contract,Germany,Medium,Israel,50,Master,3,Transportation,2024-01-06,2024-02-26,986,0.7000000000000002,Autonomous Tech,51,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
Data Engineer,145355.0,Executive,Contract,Canada,Small,Canada,100,Master,13,Media,2024-08-25,2024-09-12,685,0.9199999999999999,DeepTech Ventures,18,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
AI Engineer,183484.0,Executive,Full-time,Singapore,Small,Singapore,100,Master,19,Gaming,2024-11-20,2025-01-01,834,0.54,Autonomous Tech,42,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
AI Manager,111997.0,Mid-level,Contract,Singapore,Large,Singapore,100,Doctorate,2,Technology,2025-03-15,2025-04-14,1535,0.32000000000000006,Neural Networks Co,30,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
AI Specialist,272027.65,Executive,Part-time,United Kingdom,Medium,Sweden,100,Bachelor,19,Manufacturing,2025-03-13,2025-04-11,1254,0.040000000000000036,Smart Analytics,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
AI Engineer,93211.0,Senior,Part-time,India,Medium,United Kingdom,50,Master,9,Manufacturing,2025-01-08,2025-02-03,1474,0.8600000000000003,Machine Intelligence Group,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AI Engineer,88785.72,Entry-level,Part-time,Germany,Large,Germany,100,Master,1,Transportation,2024-11-09,2024-12-23,859,0.40000000000000013,Smart Analytics,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
AI Engineer,161642.52000000002,Senior,Part-time,Germany,Medium,Germany,50,Associate,9,Retail,2024-11-01,2024-11-23,2291,0.2400000000000002,Predictive Systems,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AI Engineer,56825.0,Mid-level,Part-time,China,Medium,China,50,Associate,3,Government,2024-07-11,2024-08-02,2301,0.9000000000000001,AI Innovations,22,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
AI Scientist,131635.0,Mid-level,Full-time,Denmark,Large,Denmark,50,Doctorate,2,Manufacturing,2024-03-10,2024-04-16,715,0.6399999999999999,TechCorp Inc,37,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AI Engineer,163843.0,Senior,Freelance,Norway,Large,Norway,50,Doctorate,7,Telecommunications,2024-09-20,2024-10-23,1723,0.7000000000000002,Algorithmic Solutions,33,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
AI Specialist,73281.0,Mid-level,Contract,India,Large,India,0,Bachelor,2,Technology,2025-01-28,2025-02-21,1753,0.10000000000000009,Cloud AI Solutions,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Senior Data Scientist,51907.0,Mid-level,Contract,South Korea,Medium,South Korea,50,Associate,3,Technology,2024-10-07,2024-12-06,1290,0.6600000000000001,DataVision Ltd,60,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
AI Engineer,192499.2,Executive,Freelance,Netherlands,Small,Netherlands,50,Bachelor,12,Real Estate,2024-06-01,2024-07-15,2461,0.7000000000000002,Autonomous Tech,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
AI Scientist,83226.0,Senior,Full-time,Ireland,Small,Israel,0,Master,7,Technology,2024-11-19,2025-01-02,1227,0.5800000000000001,Advanced Robotics,44,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AI Manager,46995.0,Entry-level,Full-time,Austria,Small,Austria,100,Master,1,Finance,2024-07-07,2024-08-01,1212,0.18000000000000016,DataVision Ltd,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
AI Scientist,275296.0,Executive,Full-time,Switzerland,Large,Switzerland,0,Associate,14,Transportation,2024-02-06,2024-03-14,1483,0.40000000000000013,DataVision Ltd,37,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AI Engineer,300422.0,Executive,Part-time,Denmark,Medium,India,100,Bachelor,11,Education,2024-09-30,2024-11-18,2385,0.9800000000000002,Machine Intelligence Group,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
AI Manager,116704.0,Mid-level,Contract,Canada,Large,Canada,100,Bachelor,2,Finance,2024-03-30,2024-04-15,1540,0.9600000000000002,Autonomous Tech,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
AI Specialist,98422.0,Entry-level,Part-time,United States,Large,United States,0,Doctorate,0,Transportation,2024-05-23,2024-07-07,673,0.8800000000000001,Cloud AI Solutions,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
AI Scientist,210249.0,Executive,Part-time,Norway,Medium,Singapore,100,Master,15,Gaming,2024-12-20,2025-02-15,1219,0.28000000000000025,Machine Intelligence Group,57,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AI Engineer,67708.0,Mid-level,Freelance,South Korea,Small,France,0,Master,3,Manufacturing,2024-06-10,2024-07-20,1393,0.52,Algorithmic Solutions,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Data Engineer,95796.0,Executive,Freelance,Austria,Small,Austria,100,Master,13,Consulting,2024-10-15,2024-12-25,1933,0.15999999999999992,Advanced Robotics,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
AI Manager,229098.0,Executive,Part-time,Denmark,Large,China,50,Master,17,Government,2024-02-01,2024-03-25,2004,0.7000000000000002,Predictive Systems,53,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
AI Engineer,134300.0,Executive,Contract,Ireland,Small,Ireland,50,Master,11,Education,2024-07-14,2024-09-16,2111,0.0,Predictive Systems,64,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
AI Specialist,74408.0,Entry-level,Contract,Australia,Medium,Norway,100,Associate,1,Automotive,2024-08-07,2024-09-24,1036,0.5800000000000001,Machine Intelligence Group,48,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
AI Specialist,218128.68000000002,Executive,Full-time,Netherlands,Medium,Australia,0,Doctorate,13,Technology,2024-07-17,2024-09-11,991,0.3600000000000001,Future Systems,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
AI Engineer,195225.12000000002,Executive,Contract,France,Small,France,100,Master,17,Gaming,2025-02-17,2025-03-16,1244,0.52,AI Innovations,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Senior Data Scientist,49644.0,Entry-level,Contract,China,Large,Canada,100,Bachelor,0,Finance,2025-02-15,2025-03-26,2266,0.10000000000000009,Future Systems,39,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
AI Manager,89115.0,Senior,Contract,South Korea,Medium,South Korea,50,Master,7,Energy,2025-03-22,2025-05-19,684,0.26,Neural Networks Co,58,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
AI Engineer,38540.0,Entry-level,Part-time,Austria,Small,Austria,0,Associate,1,Technology,2025-01-29,2025-02-27,2144,0.52,Smart Analytics,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
AI Manager,180252.0,Senior,Full-time,United States,Large,United States,50,Master,7,Telecommunications,2024-02-14,2024-04-07,1711,0.26,Future Systems,53,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1
AI Engineer,61111.8,Entry-level,Full-time,Netherlands,Small,Netherlands,0,Master,1,Gaming,2024-10-25,2024-11-13,1647,0.21999999999999997,Cloud AI Solutions,19,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
AI Specialist,103942.0,Senior,Freelance,Sweden,Medium,Sweden,0,Doctorate,5,Education,2025-02-07,2025-03-06,1636,0.10000000000000009,Smart Analytics,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
AI Engineer,223531.43,Senior,Freelance,United Kingdom,Large,United Kingdom,50,Bachelor,9,Automotive,2024-02-25,2024-03-31,2270,0.32000000000000006,Quantum Computing Inc,35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
AI Specialist,59056.0,Mid-level,Contract,Ireland,Medium,Ireland,50,Associate,2,Healthcare,2024-08-23,2024-10-18,2262,0.20000000000000018,Predictive Systems,56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
